koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,depth_frac,rp_rs_from_depth,prad_Rsun,rp_rs_from_radii,log_koi_period,log_koi_prad,log_koi_duration,log_koi_depth,log_koi_model_snr,snr_per_hour,stellar_density
-0.1940962393853618,0.0,1.0,0.0,0.0,0.0340157703976269,-0.1447476182517132,0.1447476182517132,-0.4748398268398268,0.4748398268398268,0.4977307110438729,1.280976717773992,-0.5116605788142737,0.0441992836209703,6.270120579241909,-6.270120579241909,40.73231031543052,-0.4256756756756756,0.4256756756756756,4.077038305157287,6.463648834019204,-11.234567901234568,-0.1263289555972482,-0.0709244714916123,-0.0153173688021238,-0.0623700221506437,92.20399490012748,0.0,0.206266318537859,0.5538461538461539,-0.6538461538461539,-1.273927392739275,2.8282828282828283,-0.211031175059952,-0.5261530718625301,0.2340425531914893,0.0103779480938127,-0.8496280552603616,40.73231031543052,8.403721414935045,4.077038305157288,11.402174886102635,0.3842561390895266,1.3724180962381929,0.0462763940618324,2.276416977580791,3.115560069415184,78.68220906101982,0.3948442186196965
1.4201374848362314,0.0,0.0,0.0,0.0,-0.8958557494966664,-0.1462100952699315,0.1462100952699315,-0.4707186147186147,0.4707186147186147,-0.6989409984871408,1.5649063032367971,-7.442446380069308,-0.1978300227938782,3.1085213177176483,-3.1085213177176483,13.7075873827792,-0.2418918918918919,0.2418918918918919,0.9004921891718383,0.8724279835390947,-0.3765432098765432,0.456535334584115,0.5372799541189401,0.3511195730873401,-0.2490931777951887,26.573735656608584,0.0,0.0731070496083551,-1.353846153846154,0.935897435897436,0.0,-0.1919191919191919,0.0095923261390887,-0.6121436531617356,-0.4650455927051671,-1.147560935495543,0.2295430393198727,13.707587382779195,4.557416750239716,0.9004921891718383,4.4575817458006695,-0.4076263184496865,0.7611874760074423,-0.2362604132144447,1.7616346877015463,2.4125297013271463,29.70316880185998,3.027107458857478
0.0,0.0,0.0,0.0,0.0,-0.9111896109770832,2.702657529667391,-2.702657529667391,20.41789321789322,-20.41789321789322,-0.2913767019667171,3.5694491766042025,0.0141144516249882,-0.5628394659719961,0.3600069232100617,-0.3600069232100617,-0.2225063938618925,0.3364864864864865,-0.3364864864864865,-0.0761823239888722,-0.0164609053497942,-0.0185185185185185,0.7066916823014384,1.1260486530404168,2.0681022230565014,-1.6836423783407333,-0.2889927751806205,0.0,0.3955613577023498,0.5538461538461539,-0.4487179487179487,-0.6336633663366315,1.4646464646464648,-0.8633093525179856,-0.5911492971923643,0.2006079027355623,0.0160027630670043,-0.2114771519659934,-0.2225063938618925,-0.3322687121669942,-0.0761823239888722,0.1135467725393252,-0.4205693623718712,-0.2102216029546774,-0.8916279223474072,-0.4645815304500553,-0.7657308767805628,-0.1573842420105135,1.4270905575847717
1.4152850788515972,0.0,0.0,0.0,0.0,-0.7419952457321654,0.0008357011532675,-0.0008357011532675,0.3116883116883117,-0.3116883116883117,-0.3101361573373676,4.744917660420216,0.0152664606162779,-0.4216476717681536,0.0669243639300755,-0.0669243639300755,-0.1977834612105712,0.0121621621621621,-0.0121621621621621,-0.1018617590413011,-0.1920438957475994,0.1543209876543209,0.1525953721075672,0.120323079128897,0.0255718537985036,0.0275867405666308,-0.2090947726306842,0.0,-0.3224543080939948,-1.2769230769230768,1.0,0.3498349834983494,-0.494949494949495,0.0863309352517985,0.4975374770823598,-0.6109422492401215,-0.6212624584717609,0.2290116896918177,-0.1977834612105712,-0.2858806317569232,-0.1018617590413011,-0.3253151610593919,-0.2979679716887366,-0.3109230830758395,-0.5884119913436854,-0.3845917524529061,-0.4360800509211891,-0.0857719775356495,-0.0621166841560966
0.0,0.0,0.0,0.0,0.0,0.0340157703976269,-0.0848236670566605,0.0848236670566605,-0.3393939393939394,0.3393939393939394,0.0741301059001513,0.1452583759227711,0.0055258967874871,-0.6313513513513513,-0.3546991288294006,0.3546991288294006,0.5362318840579711,0.4986486486486486,-0.4986486486486486,-0.0410870960838861,-0.2304526748971193,0.1111111111111111,-0.4878048780487805,-0.1633493173599273,-0.1504706229385106,0.1460975208690016,0.1240968975775605,1.0,-2.206266318537859,-1.1692307692307693,1.0128205128205128,0.8712871287128723,-0.4343434343434343,0.9688249400479616,0.0474529963691268,90.21580547112464,-0.5390283214367949,0.4596174282678004,0.536231884057971,0.5018510085965774,-0.0410870960838861,-0.2480662596031447,0.011673909751724,-0.1011737832923721,-1.0774361394445702,0.4388681181407346,0.157081889968803,0.9039466038396836,0.0727568705776143
0.0,1.0,0.0,0.0,0.0,0.0340157703976269,190.8106301186696,-190.8106301186696,8.78152958152958,-8.78152958152958,-0.4872919818456884,-0.0114991482112436,0.026252692703943,3812.753474438294,6.939364218542664,-6.939364218542664,-0.1295822676896845,1.5013513513513514,-1.5013513513513514,-0.0787502674941151,0.0384087791495198,0.1172839506172839,-0.7792370231394622,-0.1791782829650634,-0.1537100104582875,0.1548030140351895,-0.2175945601359966,0.0,0.0718015665796344,0.0461538461538461,-0.2051282051282051,0.300330033003301,-0.404040404040404,-1.525179856115108,0.5334867167559407,0.1124620060790273,-1.1311141080885498,0.3857598299681195,-0.1295822676896845,-0.1738393286854668,-0.0787502674941151,-0.3153599910433358,1.2884390579923457,-0.2193387946339661,8.73230167107596,-0.2150954517865385,-0.4633509339176614,-0.3687578967807672,-0.0668160056394144
1.2729478366356652,0.0,0.0,0.0,0.0,0.0340157703976269,0.1153267591509276,-0.1153267591509276,-0.3924963924963925,0.3924963924963925,0.3282904689863843,0.5995457126632595,-5.569261028378758,0.2467990882448714,-0.2663128137079559,0.2663128137079559,3.153452685421995,0.2121621621621621,-0.2121621621621621,0.3423924673657179,0.0987654320987654,-0.1728395061728395,-0.5866166353971232,-0.1720284844912459,-0.151500362017645,0.1496957913776926,2.3544411389715254,0.0,-0.1945169712793733,-0.6923076923076923,0.6153846153846154,0.0726072607260734,0.1111111111111111,0.3645083932853717,0.5320487471689975,299.94224924012155,-1.3120292095654749,-0.1530286928799151,3.153452685421995,1.8438813525480529,0.3423924673657179,-0.107198212091672,0.7549067370174632,0.4438127559803674,0.2357794354375211,1.09534266463341,1.1106491436993158,1.5904809132561482,-0.0739675974126175
-0.1940962393853618,0.0,1.0,0.0,1.0,0.0340157703976269,3.997994317232158,-3.997994317232158,1.7281385281385282,-1.7281385281385282,23.32980332829047,0.0,-1.4482532546595486,0.4374861608596549,0.6946287428604396,-0.6946287428604396,-0.021312872975277,0.6824324324324325,-0.6824324324324325,-0.1258292317569013,-0.252400548696845,0.1419753086419753,-0.766729205753596,-0.1789743671440633,-0.1557480357190743,0.1548803961966667,-0.2209944751381215,0.0,-2.6383812010443863,-1.5076923076923077,1.294871794871795,1.1122112211221145,-0.2828282828282828,0.988009592326139,-0.0834022360427075,84.13677811550151,-0.555475148843788,0.7561105207226356,-0.021312872975277,-0.0261171111671053,-0.1258292317569014,-0.3030431739541135,0.530586185476705,-0.4308311059813091,0.3876261338313284,-0.0293976703480497,-0.474635514597955,-0.2637092704821876,0.2024658012163935
0.4059846340477153,0.0,0.0,0.0,0.0,0.0340157703976269,-0.0798094601370549,0.0798094601370549,-0.359018759018759,0.359018759018759,0.4251134644478063,0.031686541737649,-0.010489837969467,-0.3939042657114945,-0.3837766110886749,0.3837766110886749,-0.0187553282182438,-0.3716216216216216,0.3716216216216216,-0.0162636421998716,-0.0987654320987654,0.1111111111111111,-0.1575984990619137,-0.0841407656401841,-0.0865624413397334,0.1020283799077217,0.6663833404164896,0.0,0.0065274151436031,-0.8153846153846154,0.4230769230769231,0.161716171617163,-0.404040404040404,0.0767386091127098,0.6168889527986484,-0.5227963525835866,-0.8515180421696655,-0.9638682252922424,-0.0187553282182437,-0.0229403558052374,-0.0162636421998716,-0.2901578307457303,0.1090688553954047,-0.0373826997016783,-0.5378419837550162,-0.0257734420573976,0.5669241062168264,1.1996220650488505,-0.0766307739363946
1.3829357056207037,0.0,0.0,0.0,0.0,0.0340157703976269,0.2151930469664048,-0.2151930469664048,-0.202020202020202,0.202020202020202,0.5416036308623298,3.1549119818285067,-0.0175142830383066,-0.3924715076522305,-0.0969249408642474,0.0969249408642474,1.2011935208866156,1.15,-1.15,0.1754761395249305,-0.0219478737997256,-0.1049382716049382,-0.5240775484677924,-0.1671345047872424,-0.147059612238878,0.1432343808943443,0.1563960900977476,0.0,-0.9895561357702348,0.2923076923076923,-0.2051282051282051,0.254125412541254,0.101010101010101,0.460431654676259,0.3911277276485603,260.4285714285714,-1.3942633466004408,0.3894792773645062,1.2011935208866154,0.9399173268658324,0.1754761395249305,-0.166640746758314,0.4553056028960535,0.2795087293333257,-0.5352949245383704,0.7056360356379084,0.1917396133372375,0.4411958793647477,-0.055812564779701
